60230000226	60230000226	60230000226	60230001726	60260300145	60260300245	60260300045	60230002026	60120000660	60120000060	60120000660	60120000660	60120000260	60230002026	60250000123	60230001126	60230000226	60230000226	60230000226	60230001826	60230001326	60230000126	60230000126	60230000126	60230001226
60230000226	60230000226	60230000226	60230001726	60250000423	60250000323	60250000323	60230002226	60120000660	60120000260	60120000260	60120000060	60120000660	60230002226	60250000123	60230001026	60230000126	60230000126	60230000126	60230002126	60250000423	60250000323	60250000323	60250000323	60230000026
60230000226	60230000226	60230000226	60230001726	60250000123	60250000023	60250000023	60250000323	60150100019	60150100019	60150100019	60150100019	60150100019	60250000323	60250000023	60250000323	60250000323	60250000323	60250000323	60250000323	60250000023	60250000023	60260000045	60250000023	60230000026
60230000226	60230000226	60230000226	60230001626	60250000123	60250000023	60250000023	60230001726	60120000060	60120000260	60120000260	60120000660	60120000660	60230001026	60230000126	60230000926	60250000123	60250000023	60250000023	60230002026	60250000123	60250000523	60250000023	60250000023	60230000026
60230000226	60230000226	60230000226	60230001826	60230001326	60250000123	60230001026	60230001726	60120000660	60120000260	60120000060	60120000660	60120000260	60120000460	60120000360	60230001126	60230001826	60240000027	60230001226	60230001726	60250000123	60250000023	60250000023	60250000023	60230000026
60230000126	60230000126	60230000126	60230002126	60250000423	60250000023	60250000323	60230000126	60230000126	60230000126	60230000126	60230000126	60230000126	60230000926	60120000660	60230000726	60230002126	60250000423	60230001026	60230000126	60230000926	60250000123	60230001126	60230000226	60230000226
60250000323	60250000323	60250000323	60250000323	60250000023	60250000523	60250000023	60250000323	60250000323	60250000323	60250000323	60250000323	60250000323	60230002026	60120000260	60230002026	60250000423	60250000023	60250000323	60250000323	60230002026	60250000123	60230001126	60230000226	60230000226
60230000126	60230000126	60230000126	60230000126	60230000126	60230000126	60230000126	60230000126	60230000126	60230000126	60230000126	60230000926	60250000123	60230002026	60120000660	60230002026	60250000223	60250000023	60250000023	60250000523	60230002026	60250000123	60230001026	60230000126	60230001226
60120000360	60120000360	60120000360	60120000460	60120000360	60120000460	60120000360	60120000360	60120000460	60120000360	60120000460	60230002026	60250000123	60230002026	60120000260	60230002026	60250000123	60250000023	60250000523	60250000023	60230002026	60250000123	60250000323	60250000323	60230001126
60120000660	60230000726	60230001326	60230000126	60230000126	60230000126	60230000126	60230000926	60120000660	60120000660	60120000260	60230001026	60230000126	60230002126	60120000260	60230002026	60250000223	60250000523	60250000023	60250000023	60230000026	60230001726	60250000123	60250000023	60230000026
60120000260	60230002026	60250000423	60250000323	60250000323	60250000323	60250000323	60230002026	60120000660	60120000060	60120000260	60120000460	60120000360	60120000160	60120000660	60230002026	60250000123	60250000023	60250000523	60250000523	60230000026	60230001726	60250000123	60250000023	60230000026
60120000660	60230002026	60250000123	60260000045	60250000023	60360100033	60250000123	60230002026	60120000260	60120000260	60120000660	60230000726	60230001326	60230001226	60230000226	60230001726	60250000123	60250000023	60250000023	60250000023	60230000026	60230001726	60250000123	60250000023	60230000026
60120000060	60230002026	60250000123	60250000023	60250000023	60250000323	60250000023	60230002026	60120000060	60120000260	60120000660	60230002026	60250000423	60230000026	60230000226	60230000226	60230000226	60230000226	60230000226	60230000226	60230001826	60230002126	60250000123	60250000023	60230001026
60120000260	60470000263	60230000326	60250000123	60230001026	60230000126	60230000126	60470000263	60120000660	60230000726	60230001326	60230002126	60250000123	60230001026	60230000126	60230000126	60230000126	60230000126	60230000126	60230000126	60230002126	60250000423	60250000023	60250000023	60260200145
60120000660	60470000063	60230001926	60260100045	60230001426	60230000626	60230000626	60470000063	60120000260	60230002026	60250000423	60250000323	60250000023	60250000323	60250000323	60250000323	60250000323	60250000323	60250000323	60250000323	60250000323	60250000023	60250000023	60250000523	60260200045
60120000260	60470000163	60230000826	60260100045	60230000826	60230000526	60230000526	60470000163	60120000660	60230002226	60250000123	60230000126	60230000126	60230000126	60230000126	60230000126	60230000126	60230000126	60230000126	60230000126	60230000126	60230000126	60230000126	60230000126	60230000126
60120000660	60120000560	60120000060	60150000019	60120000660	60120000260	60120000060	60120000560	60120000660	60120000160	60150000019	60120000360	60120000360	60120000460	60120000360	60120000360	60120000360	60120000460	60120000360	60120000460	60120000360	60120000360	60120000460	60120000360	60120000460
60230000126	60230000126	60230002126	60250000123	60230000326	60230000126	60230000126	60230000126	60230000126	60230000126	60250000123	60230000126	60230000126	60230001526	60230000426	60230001326	60230000126	60230000126	60230000126	60230000126	60230000126	60230000126	60230000126	60230000126	60230000126
60250000323	60250000323	60250000323	60250000023	60250000323	60250000323	60250000323	60250000323	60250000323	60250000323	60250000023	60250000323	60250000323	60250000323	60240100027	60250000423	60250000323	60250000323	60250000323	60250000323	60250000323	60250000323	60250000323	60250000323	60250000323
60230000126	60230000126	60230000126	60250000123	60230000126	60230000126	60230000126	60230000926	60250000123	60250000023	60250000023	60230001126	60230000226	60230000226	60230001726	60250000223	60250000523	60250000023	60250000023	60250000523	60250000023	60250000023	60250000023	60230001026	60230001226
60120000360	60120000460	60120000360	60150000019	60120000360	60120000360	60120000360	60230001026	60230000126	60230000126	60230000126	60230000126	60230000126	60230001226	60230001726	60250000123	60250000023	60250000023	60250000523	60250000023	60250000523	60250000023	60250000023	60250000323	60230001126
60120000260	60230000726	60230001326	60250000123	60230000126	60230000926	60120000060	60120000360	60120000360	60120000360	60120000360	60120000460	60120000360	60230001126	60230000226	60230000226	60230000226	60230000226	60230000226	60230000226	60230001726	60250000123	60250000023	60250000023	60230001126
60120000660	60230002026	60250000423	60250000023	60250000323	60230001026	60230000126	60230000126	60230000126	60230000126	60120000260	60120000660	60120000660	60230001026	60230000126	60230000126	60230000126	60230000126	60230000126	60230000126	60230002126	60250000123	60250000023	60250000523	60230001126
60120000260	60230002026	60250000223	60250000523	60250000023	60250000323	60250000323	60250000323	60250000323	60250000323	60150100019	60150100019	60150100019	60250000323	60250000323	60250000323	60250000323	60250000323	60250000323	60250000323	60250000323	60250000023	60250000523	60250000023	60230001126
60120000660	60230002026	60250000123	60250000023	60250000523	60250000023	60250000023	60250000023	60250000023	60230002026	60120000260	60120000060	60120000660	60230001126	60230000226	60230000226	60230000226	60230000226	60230000226	60230000226	60230001726	60250000123	60250000023	60250000023	60230001126
60120000260	60230001126	60230000226	60230000226	60230000226	60230000226	60230000226	60230000226	60230000226	60230001726	60120000660	60120000260	60120000660	60230001126	60230000226	60230000226	60230000226	60230000226	60230000226	60230000226	60230001626	60260300145	60260300245	60260300045	60230001126
