54010002301	54010001401	54010000501	54010000901	54010000901	54010000901	54010000901	54010000901	54010001301	54010001301	54010001901	54010003001	54010000001	54010002301	54010002401	54020000212	54230001626	54230000926	54010001201	54010001401
54020000112	54010000701	54010002701	54010001301	54010001301	54010001301	54010001301	54010001301	54010001101	54010002901	54010001801	54010000401	54010001001	54010003001	54010001401	54010000401	54010001001	54230001626	54230000926	54010001201
54020000012	54020000212	54010000401	54010002701	54010002201	54010002001	54230000826	54230000126	54230000126	54470000363	54230000426	54470000363	54230000426	54230000126	54230000926	54010001201	54010000001	54010000301	54230001626	54230000926
54060000038	54060000138	54230000826	54230000626	54240000027	54230100026	54470000163	54230001126	54230002026	54470000063	54230001326	54470000063	54230001326	54230000026	54470000163	54010000101	54010002101	54010002101	54010000301	54230000226
54010000401	54230000826	54230001526	54010002801	54010000401	54010002301	54260000145	54250000823	54010001701	54010000601	54010001701	54010000601	54010001701	54250000723	54260200145	54010002801	54010000501	54010002601	54010001601	54230000226
54230000126	54230001526	54010002801	54010002301	54010002301	54010002301	54260000045	54010001701	54250000023	54250001123	54010001001	54010001001	54010001001	54010000301	54260200045	54010003001	54010000201	54010002001	54020000012	54230000226
54250000723	54010000301	54010001401	54010001401	54250001423	54010001601	54260000045	54010001001	54010001701	54470000363	54010001201	54470000363	54250000323	54010003001	54260200045	54010001001	54010001501	54020000212	54020000112	54230001926
54010000301	54250001123	54010001401	54250001223	54010001701	54230000826	54230000126	54470000363	54010001201	54470000063	54010002801	54470000063	54250000623	54470000363	54230000426	54230000926	54010001201	54010002101	54010001601	54230000226
54010002601	54010001401	54020000112	54010001701	54230000826	54230002126	54230002226	54470000063	54250000323	54010000601	54010001001	54010000601	54010001701	54470000063	54230001826	54230001226	54230000926	54010001201	54010002301	54230000226
54010002201	54010002501	54010002301	54230000826	54230002126	54230002226	54230001026	54470000463	54260300145	54260300245	54260300245	54260300345	54260300045	54470000463	54230000526	54230001426	54470000363	54230000426	54230000126	54470000363
54470000363	54010001201	54470000363	54230000226	54230002226	54230001026	54250000823	54250001023	54250000923	54010000401	54010000401	54250000423	54250001423	54250001023	54250000723	54230000326	54470000063	54230001826	54230000726	54470000063
54470000063	54260100045	54470000063	54230000226	54230001026	54250000823	54250000523	54010001701	54250001423	54250001423	54010000401	54010001701	54250001423	54250001423	54010001701	54250000723	54470000263	54230000526	54230000026	54470000263
54250001023	54250000723	54250001023	54230001726	54230000926	54250000623	54010001701	54250001423	54010000301	54010000301	54010000401	54250001423	54010001701	54250001123	54250001223	54250001423	54260000145	54230000526	54230000026	54470000263
54010001701	54250000423	54250001323	54230001426	54230001226	54230000926	54010001201	54010001701	54250000123	54010000401	54250001423	54250000223	54250001423	54010001001	54250000223	54250001423	54260000045	54250000723	54250000723	54260000145
54010001601	54010001701	54250000223	54250000723	54230001426	54470000363	54230000426	54230000126	54230000126	54230000126	54470000363	54250000323	54010001701	54250000523	54250001423	54250001423	54260000045	54250001423	54250000223	54260000045
54250001423	54250001423	54250001423	54250001423	54250000723	54470000063	54230001826	54230000726	54230000726	54230000726	54470000063	54250000323	54250001423	54250000223	54010001701	54250001423	54260000045	54250000223	54250001423	54260000045
54250001423	54250001323	54010001701	54250000123	54250000223	54260000145	54230000526	54230000026	54230000026	54230000026	54470000263	54250000623	54250001123	54010001701	54250000023	54250001423	54470000163	54230000426	54230000126	54470000363
54250000223	54010001701	54250000223	54250000223	54250000223	54260000045	54250000723	54250000723	54250000723	54250000723	54250001023	54010001701	54250000023	54250000223	54250000423	54250001423	54230001926	54230001826	54230000726	54470000063
