16040004918	16040003618	16040006818	16040000218	16040001318	16040002218	16040000418	16040008418	16040006818	16040009018	16040007818	16490000444	16490000344	16490000244	16040001418	16040002118	16040000218	16040006118	16040002118	16040000218
16040002218	16040004518	16040008918	16040003918	16040000218	16040003218	16040008418	16040008418	16040008918	16040001418	16040000118	16490000135	16280000044	16490000000	16040002918	16040006318	16040003918	16040000218	16040003618	16040001118
16040003218	16040008418	16040008518	16040008318	16040008318	16040007118	16040005618	16040005618	16040008518	16040004418	16010001301	16020000018	16070000113	16020000018	16040008816	16040008418	16040002118	16040003918	16040005818	16040005618
16040005718	16040008518	16040008318	16040001318	16040001318	16040009718	16040008418	16040006818	16040003918	16040004818	16010000301	16070000302	16070000216	16070000002	16040005316	16040008418	16040006318	16040003918	16040001218	16040008518
16040000218	16040009518	16040000218	16040001318	16040001318	16040001318	16040003618	16040008918	16040003918	16040000822	16040007422	16010002101	16070000113	16040001618	16040005818	16040006518	16040002718	16040007518	16040000718	16040007518
16040003918	16040003318	16040008318	16040001318	16040001318	16040001318	16040003218	16040005618	16040002118	16040003918	16040005238	16040008018	16260000044	16040003818	16040004318	16040003618	16040004618	16010000100	16010000700	16040002818
16040009418	16040003918	16040000218	16040000018	16040000018	16040006918	16040007118	16040008418	16040005618	16040002412	16040009118	16040001418	16260000044	16040009418	16040004318	16040007118	16010000301	16200000007	16010001200	16040002818
16040003918	16040008318	16040002218	16040002118	16040008618	16040000218	16040009718	16040005618	16040005618	16040000118	16010000816	16010002401	16010001601	16040007518	16040003918	16040007318	16040000618	16070000113	16040001618	16040004318
16040008318	16040000018	16040003218	16040007218	16010002018	16040007518	16040000218	16040009718	16040002718	16010000444	16010001001	16010002301	16010001101	16010002216	16040007518	16040003001	16040001518	16260000044	16040003918	16040001218
16040006918	16040003118	16040005718	16040002718	16010002018	16010000816	16040007518	16040000218	16040001518	16040000618	16010001001	16010000001	16010001001	16010001200	16010001501	16010000500	16020000018	16010002216	16040007518	16040003418
16040004918	16040001318	16040001318	16040002318	16040006218	16010000644	16180000010	16040007518	16040001418	16040004618	16010002401	16010001101	16010001200	16040001618	16040009718	16040000618	16010000500	16010001200	16010002018	16040004018
