50490000000	50490000000	50490000000	50490000000	50490000000	50490000000	50490000000	50470000163	50470000163	50260100045	50260100145	50260100245	50470000163	50470000163	50490000000	50490000000	50490000000	50490000000	50490000000	50490000000	50490000000
50230004226	50230003726	50230001726	50230001726	50470000563	50230001526	50230001726	50230001726	50470000163	50260100045	50260100145	50260100245	50470000163	50230001526	50230001726	50230001726	50470000563	50230001526	50230001726	50230002126	50230002426
50230003426	50230003526	50250000223	50250000323	50470000463	50230003026	50230001026	50230001026	50470000263	50250000323	50250000323	50250000323	50470000363	50230003026	50230001026	50230001026	50470000063	50250000323	50250000323	50230001626	50230002826
50230003426	50230003526	50250000123	50250000623	50260300045	50250000823	50250000523	50250000523	50260200045	50250000623	50250000623	50250000623	50260300045	50250000823	50250000523	50250000523	50260200045	50250000623	50250000623	50230001626	50230002826
50230002326	50230003526	50250000123	50250000623	50230004826	50250000023	50250000723	50250000723	50230004826	50250000023	50250000723	50250000723	50230004826	50250000023	50250000723	50250000723	50230004826	50250000123	50250000623	50230001626	50230002726
50230000626	50230004626	50250000123	50250000623	50230004626	50250000023	50250000723	50250000723	50230004626	50250000023	50250000723	50250000723	50230004626	50250000023	50250000723	50250000723	50230004626	50250000123	50250000623	50230004626	50230000626
50230005126	50230004626	50250000123	50250000623	50230004426	50230000826	50250000023	50230000526	50230002026	50250000023	50250000723	50250000723	50230004426	50230000826	50250000023	50230000526	50230002026	50250000123	50250000623	50230004626	50230005126
50230003626	50230004626	50250000123	50250000623	50230004626	50230000926	50250000123	50230004926	50230004626	50250000023	50250000723	50250000723	50230004626	50230000926	50250000123	50230004926	50230004626	50250000123	50250000623	50230004626	50230002226
50230002626	50230004626	50250000123	50250000623	50230004626	50250000223	50250000623	50250000323	50230004626	50250000023	50250000723	50250000723	50230004626	50250000223	50250000623	50250000323	50230004626	50250000123	50250000623	50230004626	50230003326
50490000000	50230004626	50250000123	50250000623	50230004626	50250000123	50360100033	50250000123	50230004626	50250000023	50250000723	50250000723	50230004626	50250000123	50260000045	50250000623	50230004626	50250000123	50250000623	50230004626	50490000000
50490000000	50230004626	50250000123	50250000623	50230004626	50250000123	50250000323	50250000623	50230004626	50250000023	50250000723	50250000723	50230004626	50250000123	50250000623	50250000623	50230004626	50250000123	50250000623	50230004626	50490000000
50490000000	50230004626	50250000123	50250000623	50230004426	50230001826	50230001726	50230001726	50230002026	50250000023	50250000723	50250000723	50230004426	50230001826	50230001726	50230001726	50230002026	50250000123	50250000623	50230004626	50490000000
50490000000	50230004626	50250000123	50250000623	50230004626	50230003026	50230001026	50230001026	50230004626	50250000023	50250000723	50250000723	50230004626	50230003026	50230001026	50230001026	50230004626	50250000123	50250000623	50230004626	50490000000
50490000000	50230004626	50250000123	50250000623	50230004626	50250000823	50250000523	50250000523	50230004626	50250000023	50250000723	50250000723	50230004626	50250000823	50250000523	50250000523	50230004626	50250000123	50250000623	50230004626	50490000000
50490000000	50230004626	50250000123	50250000623	50230004626	50250000023	50260000045	50250000723	50230004626	50250000023	50250000723	50250000723	50230004626	50250000023	50360100033	50250000023	50230004626	50250000123	50250000623	50230004626	50490000000
50490000000	50230004626	50250000123	50250000623	50230004626	50250000023	50250000723	50250000723	50230004626	50250000023	50250000723	50250000723	50230004626	50250000023	50250000523	50250000723	50230004626	50250000123	50250000623	50230004626	50490000000
50490000000	50230004626	50250000123	50250000623	50230004426	50230000826	50250000023	50230000526	50230002026	50250000023	50250000723	50250000723	50230004426	50230000826	50250000023	50230000526	50230002026	50250000123	50250000623	50230004626	50490000000
50490000000	50230004626	50250000123	50250000623	50230004626	50230000926	50250000023	50230004926	50230004626	50250000023	50250000723	50250000723	50230004626	50230000926	50250000023	50230004926	50230004626	50250000123	50250000623	50230004626	50490000000
50230004226	50230004026	50250000123	50470000563	50230005226	50250000823	50250000723	50470000563	50230005226	50250000023	50250000723	50250000723	50230000426	50470000563	50250000023	50250000523	50230000426	50470000563	50250000123	50230001426	50230002426
50230003426	50230003526	50250000123	50470000463	50230000926	50250000023	50250000723	50470000063	50250000323	50250000623	50250000623	50250000623	50250000323	50470000463	50250000023	50250000723	50230000326	50470000063	50250000423	50230001626	50230002826
50230003426	50230003526	50250000123	50260300045	50250000823	50250000723	50250000723	50260200045	50250000623	50250000623	50250000623	50250000623	50250000623	50260300045	50250000023	50250000723	50250000523	50260200045	50250000623	50230001626	50230002826
50230002326	50230001926	50230001926	50230001926	50230001926	50230001926	50230001926	50230001926	50470000563	50260100045	50260100145	50260100245	50470000563	50230004126	50230001926	50230001926	50230001926	50230001926	50230001926	50230001926	50230002726
50230000626	50230004526	50230001126	50230000126	50230000626	50230003826	50230004726	50230004726	50470000163	50260100045	50260100145	50260100245	50470000163	50230003826	50230004726	50230004726	50230000626	50230004526	50230001126	50230000126	50230000626
50230005126	50230000226	50230001226	50230001326	50230005126	50230003226	50230002526	50230000726	50470000163	50260100045	50260100145	50260100245	50470000163	50230004326	50230002526	50230000026	50230005126	50230000226	50230001226	50230001326	50230005126
50230003626	50230003926	50230005126	50230002926	50230002226	50330000063	50490000000	50230003926	50470000163	50260100045	50260100145	50260100245	50470000163	50230005026	50490000000	50230003126	50230003626	50230003926	50230005126	50230002926	50230002226
