28430000959	28230001326	28230000826	28230001726	28230001626	28260200245	28470100063	28470100063	28260000345	28260000145	28260000045	28260000045	28260000045	28260000145	28260000245	28470100063	28470100063	28260300045	28230000826	28230001626	28230001226	28230000926	28430002359
28430002759	28230001526	28250001923	28250008723	28250000623	28260200345	28250008323	28250007223	28250005623	28250002923	28250000623	28250002923	28250000623	28250001123	28250003323	28250006523	28250002923	28260300145	28250000623	28250002923	28250008723	28230001526	28430004059
28430002459	28230000126	28250008423	28250000023	28250007823	28260200345	28250005223	28250007823	28250000823	28250002423	28250005223	28250002423	28250005223	28250002423	28250001723	28250002423	28250000023	28260300145	28250000023	28250005523	28250001823	28230001526	28430001659
28430002159	28230000626	28250000523	28230000526	28230001626	28470000763	28250000523	28250001723	28250002423	28250000023	28250005523	28250005223	28250005723	28250005223	28250002423	28250000023	28250007823	28470000563	28230001226	28230000726	28250000523	28230000626	28430001359
28430002959	28230001126	28260100045	28230001826	28230001826	28470001163	28230100726	28230100626	28230100426	28470000663	28250000523	28250003823	28250007823	28470000163	28230200826	28230200426	28230200026	28470000263	28230001126	28230001826	28260100045	28230001826	28430005259
28430003459	28430004859	28250000223	28430005159	28430004859	28470000063	28230100326	28230100526	28230100126	28470000063	28260000345	28260000045	28260000245	28470000063	28230200626	28230200726	28230200526	28470000363	28430005159	28430004859	28250005023	28430005359	28430003059
28430001459	28430000059	28250007923	28430002759	28430002759	28470000863	28230100026	28230100826	28230100226	28470000863	28260000345	28260000145	28260000245	28470000863	28230200326	28230200126	28230200226	28470000863	28430002759	28430002759	28250006423	28430003659	28430003559
28430000159	28250005823	28250002323	28260200045	28250003523	28250004023	28260400045	28250007223	28250000623	28250008723	28250000623	28250001123	28250000623	28250008723	28250000623	28250002923	28260200145	28250003523	28250004023	28260400145	28250002323	28250007623	28430005059
28430000559	28250007723	28250000823	28260200345	28250003023	28250006923	28260400245	28250008423	28250005223	28250000023	28250008523	28470001063	28250000323	28250004723	28250000023	28250005523	28260200345	28250003023	28250006923	28260400245	28250008423	28250004123	28430001559
28430003959	28250003123	28250001723	28470000963	28250002123	28250005423	28470001263	28250000523	28250002423	28250006723	28430004559	28470000363	28430004859	28250005123	28250007823	28250001823	28470000963	28250002123	28250003923	28470000963	28250000523	28250002523	28430003659
28430002959	28250001223	28250000023	28470000863	28260000345	28260000245	28470000863	28250008923	28250005223	28250007023	28430004959	28430000859	28430002759	28250001223	28250005223	28250002423	28470000863	28260000345	28260000445	28470000863	28250008923	28250006723	28430002859
28430000459	28250005123	28250007823	28250008723	28250001123	28250003323	28250008723	28250001023	28250007823	28250000423	28250001523	28250003223	28250001423	28250004523	28250002423	28250005223	28250008723	28250005623	28250002923	28250008723	28250001823	28250002523	28430000659
28430003459	28250007123	28470000663	28250008823	28250004723	28250002223	28250006223	28470000263	28250008823	28470000163	28250008823	28250008523	28250006223	28470001163	28250008823	28470001063	28250000323	28250004723	28250002223	28250008523	28470000663	28250007323	28470000263
28430002059	28430004259	28470000463	28430004859	28250007523	28250007023	28430004859	28470000363	28430004859	28470000063	28430004859	28430004559	28430004559	28470000063	28430004859	28470000363	28430004859	28250003123	28250002523	28430004559	28470000063	28430004859	28470000363
28430002659	28430000259	28430000759	28430002759	28250001223	28250006723	28430002759	28430000859	28430002759	28430000859	28250000723	28250001523	28250004823	28430000859	28430002759	28430000859	28430002759	28250001223	28250006723	28430002759	28430000859	28430002759	28430000859
28430002559	28430001159	28430001459	28430000059	28250003123	28250002523	28430002759	28430004759	28430000159	28250000723	28250004523	28250005923	28250000423	28250007623	28430003759	28430003859	28430004159	28250005123	28250004123	28430002759	28430004759	28430002459	28430001759
28430004659	28430001959	28430000359	28430003359	28250001223	28250006723	28430003759	28430000159	28250005823	28250004323	28250008223	28250008123	28250002023	28250003623	28250007623	28430003759	28430000159	28250007723	28250004423	28430002759	28430003159	28430002259	28430001259
28230000326	28230000826	28230001626	28230000926	28250000523	28250000423	28250001423	28250001523	28250001823	28250002823	28250000923	28250004623	28250002623	28250006823	28250000423	28250003223	28250001423	28250004523	28250000423	28230000326	28230000826	28230001626	28230000926
28230000126	28250001923	28360000033	28230001526	28250008423	28250005223	28250006623	28250001023	28250005923	28250001323	28250003723	28250005923	28250003423	28250006323	28250005923	28250002423	28250000023	28250005523	28250005223	28230001526	28250001923	28360000033	28230001526
28230001526	28250006123	28250002923	28230000626	28270000030	28230000926	28470000663	28250008423	28250005223	28250004223	28250006023	28250002723	28250008023	28250005323	28250005723	28250005223	28470000663	28230000326	28270000030	28230000026	28250008923	28250002923	28230000126
28230000126	28250000523	28250005223	28250006523	28250002923	28230001526	28470000463	28470000263	28250008423	28250008623	28250004923	28250000123	28250007423	28250003923	28250005223	28470001063	28470000063	28230001526	28250001923	28250007223	28250000023	28250005523	28230001526
28230001526	28250000523	28250002423	28250000023	28250007823	28230000126	28430001059	28470000363	28470001163	28250000523	28250002423	28250005923	28250002423	28250005223	28470000163	28470000363	28430000859	28230001526	28250000523	28250001723	28250005523	28250007823	28230000126
28230001426	28230001226	28230001026	28230001226	28230001026	28230000726	28430002759	28430000859	28470000063	28250008423	28250005223	28250002423	28250005223	28250002423	28470000063	28430000859	28430004759	28230001426	28230001026	28230001226	28230000226	28230000426	28230000726
28430001859	28430004559	28430004859	28430004859	28430004559	28430004859	28430002759	28430004759	28470000663	28250000523	28250005523	28250005223	28250002423	28250000023	28470000663	28430004759	28430002459	28430004859	28430004859	28430004559	28430004559	28430004559	28430005359
28430001959	28430004459	28430003259	28430002459	28430002759	28430003859	28430004159	28430004959	28470000063	28250006123	28250007823	28250005523	28250005223	28250001623	28470000063	28430002759	28430002759	28430004759	28430004359	28430003859	28430004159	28430005459	28430003659
