23230002418	23230001818	23230001818	23230001818	23230001818	23230001818	23230001818	23230001818	23470000518	23230003218	23230002618	23470000718	23230003646	23230001137	23230003037	23470000718	23230003218	23230002618	23470000518	23230000318	23230001818	23470000518
23230000118	23250000613	23250001613	23250001613	23250001613	23250001613	23250001613	23250001613	23230000518	23230002746	23230000946	23470000218	23230003946	23230003437	23230001237	23470000218	23230002746	23230000946	23230000518	23250000613	23360100033	23230000518
23230000118	23250000112	23250000512	23250000512	23250000512	23250000512	23250000512	23250000512	23230002318	23230004146	23230001555	23470000418	23230004146	23230000001	23230001555	23470000418	23230004146	23230001555	23230002318	23250000112	23250001613	23230002318
23230000118	23250000112	23470000518	23230000318	23270000018	23470000518	23250000112	23250000512	23230000518	23250000613	23250001613	23250000218	23250001018	23350000001	23250001517	23250000218	23250000713	23250001613	23230000518	23250000112	23360100033	23230000518
23470000518	23270000018	23230002318	23250000613	23250001613	23230002318	23250000112	23250000512	23230002318	23250000112	23250001018	23250001416	23250001817	23250001716	23250001318	23250001416	23250000918	23250000512	23230002318	23250000112	23250001613	23230002318
23470000901	23260000118	23230002318	23250000112	23250000512	23230002318	23250000112	23250000512	23230000518	23250000112	23250001817	23250000318	23250001116	23250001716	23250000318	23250001116	23250001318	23250000512	23230000518	23250000112	23360100033	23230000518
23470000218	23260000118	23230000518	23250000112	23250000512	23230002318	23250000112	23250000512	23470000718	23250000112	23250000512	23250001817	23250001318	23250001218	23250001817	23250001318	23250000512	23250000512	23470000718	23250000112	23250001613	23470000718
23470000418	23260000118	23230000518	23250000112	23250000512	23230002318	23260200218	23260200018	23470000218	23470000718	23250000112	23250000512	23250001817	23250001716	23250001318	23250000512	23250000512	23470000718	23470000218	23260200218	23260200018	23470000218
23010200018	23080000716	23230000118	23250000112	23250000512	23230002318	23250000613	23250001613	23470000418	23470000218	23260200218	23260200118	23260200118	23260200118	23260200118	23260200118	23260200018	23470000218	23470000418	23260200218	23260200018	23470000418
23080000816	23080001002	23230000118	23250000112	23250000512	23230002318	23250000112	23250000512	23250000218	23470000418	23260200218	23260200118	23260200118	23260200118	23260200118	23260200118	23260200018	23470000418	23250000018	23250000713	23250001613	23250000218
23080000202	23230002418	23230001818	23270000018	23230001918	23230002118	23250000112	23250000512	23250000512	23250000218	23250000713	23250001613	23250001613	23250001613	23250001613	23250001613	23250001613	23250000218	23250000813	23250000512	23250000512	23250000512
23080000002	23230000118	23250000613	23250001613	23250001613	23230002318	23250000112	23250000512	23250000512	23250000512	23250000512	23250000512	23250000512	23250000512	23250000512	23250000512	23250000512	23250000512	23340000018	23250000112	23340000018	23250000112
