52470000063	52230001526	52230001926	52470000363	52490000000	52490000000	52490000000	52470000363	52230005526	52230002626	52230004526	52470000363	52490000000	52490000000	52490000000	52490000000	52230003426	52230002526	52230004126	52490000000	52490000000	52490000000	52490000000	52490000000
52470000163	52230004826	52230000226	52470000063	52490000000	52490000000	52490000000	52470000063	52250000823	52250000323	52250000023	52470000063	52490000000	52230001226	52230001326	52230001326	52230005526	52230002626	52230004526	52230001326	52230001326	52230003826	52490000000	52490000000
52260200045	52250000223	52250000323	52250000723	52490000000	52490000000	52490000000	52250000723	52250000523	52250000423	52250000423	52250000723	52490000000	52470000363	52230002926	52230006826	52250000823	52250000323	52250000023	52230006826	52230006826	52470000363	52490000000	52490000000
52260200045	52250000123	52250000423	52250000423	52490000000	52490000000	52490000000	52250000423	52250000423	52250000423	52250000423	52250000423	52490000000	52470000063	52250000223	52250000323	52250000423	52250000423	52250000423	52250000323	52250000323	52470000063	52490000000	52490000000
52470000363	52230006526	52230002326	52470000363	52490000000	52490000000	52490000000	52470000363	52250000123	52250000423	52250000423	52470000363	52490000000	52250000723	52250000523	52250000423	52250000423	52250000423	52250000423	52250000423	52250000423	52250000723	52490000000	52490000000
52470000263	52230005126	52230003226	52470000063	52490000000	52490000000	52490000000	52230004626	52230005026	52250000123	52230001626	52230001126	52490000000	52250000423	52250000423	52250000423	52250000423	52250000423	52250000423	52250000423	52250000423	52250000423	52490000000	52490000000
52470000263	52230002426	52230007126	52230006126	52490000000	52490000000	52490000000	52230004426	52230000826	52230002726	52230006026	52230005626	52490000000	52470000363	52250000123	52250000423	52250000423	52250000423	52250000423	52250000423	52250000423	52470000363	52490000000	52490000000
52470000263	52230003926	52230001726	52230005326	52490000000	52490000000	52490000000	52230005926	52230001826	52230006626	52230000926	52230003626	52490000000	52230003326	52230001326	52230001326	52230005026	52250000123	52230001626	52230001326	52230001326	52230001426	52490000000	52490000000
52470000263	52230006926	52230001026	52490000000	52490000000	52490000000	52490000000	52230004226	52230003126	52230003526	52230002026	52230005326	52490000000	52230004326	52230004326	52230004326	52230000826	52230002726	52230006026	52230002926	52230004326	52230005426	52490000000	52490000000
52470000263	52230005226	52230003026	52230003426	52230002526	52230004126	52490000000	52490000000	52230006326	52230007526	52230004726	52490000000	52490000000	52230003726	52230006226	52230000026	52230001826	52230006626	52230000926	52230003426	52230002526	52230004126	52490000000	52490000000
52230001226	52230007626	52230001326	52230005526	52230002626	52230004526	52230001326	52230007626	52230003826	52490000000	52490000000	52490000000	52490000000	52230004926	52230000426	52230000326	52230003126	52230003526	52470000363	52230005526	52230002626	52230004526	52470000363	52490000000
52230006726	52230002926	52230006826	52250000823	52250000323	52250000023	52230006826	52230006826	52470000363	52490000000	52490000000	52490000000	52490000000	52490000000	52490000000	52490000000	52230006326	52230007526	52470000063	52250000823	52250000323	52250000023	52470000063	52490000000
52230006726	52250000223	52250000323	52250000423	52250000423	52250000423	52250000323	52250000323	52470000063	52490000000	52490000000	52490000000	52490000000	52490000000	52490000000	52490000000	52490000000	52490000000	52250000723	52250000523	52250000423	52250000423	52250000723	52490000000
52230006726	52250000123	52250000423	52250000423	52250000423	52250000423	52250000423	52250000423	52250000723	52490000000	52490000000	52490000000	52490000000	52490000000	52490000000	52490000000	52490000000	52490000000	52250000423	52250000423	52250000423	52250000423	52250000423	52490000000
52230006726	52250000123	52250000423	52250000423	52250000423	52250000423	52250000423	52250000423	52250000423	52490000000	52490000000	52490000000	52230003426	52230002526	52230004126	52490000000	52490000000	52490000000	52250000423	52250000423	52250000423	52250000423	52250000423	52490000000
52230003326	52230007626	52230005026	52250000123	52250000423	52250000423	52230001626	52230007626	52470000363	52490000000	52470000363	52230001326	52230005526	52230002626	52230004526	52230007726	52470000363	52490000000	52470000363	52230005026	52250000123	52230001626	52470000363	52490000000
52230007426	52230004326	52230000826	52230000526	52260100045	52230000526	52230006026	52230002926	52230007426	52490000000	52470000063	52230002926	52250000823	52250000323	52250000023	52230006826	52470000063	52490000000	52470000263	52230000826	52230002726	52230006026	52470000263	52490000000
52230005926	52230000426	52230003126	52230002726	52260100045	52230002726	52230000926	52230003026	52230003626	52490000000	52250000723	52250000323	52250000423	52250000423	52250000423	52250000323	52250000723	52490000000	52230004026	52230001826	52230006626	52230000926	52230006126	52490000000
52230004226	52230000726	52230002226	52230005826	52260100045	52230000126	52230001926	52230000626	52230005326	52490000000	52250000423	52250000423	52250000423	52250000423	52250000423	52250000423	52250000423	52490000000	52230004226	52230003126	52230003526	52230002026	52230005326	52490000000
52490000000	52230002826	52230004826	52230007826	52260100045	52230007326	52230000226	52230002826	52490000000	52490000000	52250000423	52250000423	52250000423	52250000423	52250000423	52250000423	52250000423	52490000000	52490000000	52230006326	52230007526	52230004726	52490000000	52490000000
52490000000	52230002826	52250000223	52250000323	52250000323	52250000323	52250000323	52230007226	52490000000	52490000000	52470000363	52230007926	52230005026	52250000123	52230001626	52230005726	52470000363	52490000000	52490000000	52490000000	52490000000	52490000000	52490000000	52490000000
52490000000	52230002826	52250000123	52250000423	52250000423	52250000423	52250000423	52230007026	52490000000	52490000000	52470000263	52230002926	52230000826	52230002726	52230006026	52230005426	52470000263	52490000000	52490000000	52490000000	52490000000	52490000000	52490000000	52490000000
52490000000	52230006426	52230002126	52260000045	52260000145	52260000245	52230002326	52230002126	52490000000	52490000000	52470000263	52230002926	52230001826	52230006626	52230000926	52230005426	52470000263	52490000000	52490000000	52490000000	52490000000	52490000000	52490000000	52490000000
