12010000201	12010000901	12010000901	12010003301	12040001618	12040000218	12040005018	12040007318	12040004718	12040006318	12040003518	12040007318	12040006618	12290200225	12490000244	12490000444	12490000044	12290100225	12040004618	12040007118
12040000418	12010000201	12010000901	12010000901	12040004418	12040005618	12040002618	12040000018	12040001118	12040002018	12040000218	12040005018	12040002518	12290200025	12490000344	12280000011	12490000144	12290100025	12040004018	12040002718
12040002518	12040000418	12010000201	12010000901	12010003301	12040001618	12040006418	12040002718	12040004218	12040006218	12040001718	12040003518	12040002318	12290200325	12290200125	12260000045	12290100325	12290100125	12040006318	12040003118
12040003618	12040004718	12040000418	12010003201	12010000901	12010003301	12040001418	12040002218	12040000218	12040002518	12040004618	12040000218	12040005118	12010000401	12010002201	12010000801	12010002401	12040001218	12040006118	12040001818
12040003818	12040004318	12040002118	12010001701	12010000901	12020000012	12020000012	12040005418	12040003118	12040002318	12040004718	12040001718	12040005318	12320000126	12070000602	12320000126	12040002018	12040002718	12040005018	12040002318
12040005118	12040004318	12040002118	12010001701	12010000901	12020000012	12010000901	12040001218	12040000818	12040003218	12040006218	12040006318	12040002618	12320000026	12260000045	12320000026	12040004618	12040003118	12040001818	12040003218
12040004718	12040006218	12040002118	12010001701	12010000901	12010000901	12010002001	12040002218	12040005718	12040004718	12040000118	12180000005	12210000008	12070000602	12070000302	12040001218	12040001518	12040006118	12040004118	12040003918
12040004318	12040006218	12040002118	12010000201	12010000901	12010000901	12040001218	12040003118	12040005118	12040002118	12180000005	12070000602	12070000402	12070000302	12040005218	12040006918	12040000218	12040000918	12040000918	12040002518
12040006218	12040004918	12040005318	12040000418	12010000201	12010000901	12040005418	12040003118	12040005318	12040003318	12070000202	12070000402	12070000502	12180000005	12040001218	12040002718	12040002718	12040000218	12040005018	12040006518
12040003718	12040004818	12040006818	12040006718	12010000401	12010003201	12020000012	12040002218	12040002618	12320000126	12270000130	12270000030	12320000126	12040002018	12040006918	12040002718	12040003118	12040006118	12040001818	12040001318
12040004718	12040002118	12030000017	12040002818	12010000601	12010002801	12010000001	12040005418	12040000518	12320000026	12260000045	12260000045	12320000026	12040003418	12040004818	12040003118	12040006118	12040000918	12040005118	12040006618
12040002518	12040004018	12010002901	12010000601	12010002801	12010003501	12010003501	12010000001	12040002918	12010001401	12010002601	12010003501	12010000001	12020000012	12040005418	12040007018	12040000218	12040000918	12040007318	12040004618
12040000318	12040000118	12010000601	12010001501	12010003501	12010003501	12010003501	12010003501	12010000001	12010002801	12010002701	12010003101	12010001901	12030000017	12040004418	12040006018	12040005418	12040000218	12040000918	12040003018
12040005518	12010000601	12010003401	12010003501	12010003501	12010003501	12010002101	12010000501	12010003501	12010003501	12010003501	12010003501	12010000301	12010000001	12010000901	12010003301	12040001218	12040002718	12040003518	12040000918
12040000118	12010003201	12230000226	12230000526	12230000526	12230000526	12230000626	12010000901	12010001201	12010001101	12010003501	12010003501	12010003101	12010001301	12010000901	12010000901	12040005418	12040006918	12040000218	12040000018
12010000601	12010000901	12230000126	12160000010	12070000602	12160000010	12230000826	12020000012	12290000325	12290000225	12260000045	12260000045	12290000225	12290000125	12020000012	12010000901	12060200038	12040002218	12040002718	12040002418
12010000901	12010000901	12230000126	12070000702	12070000102	12070000002	12230000826	12010000601	12290000025	12010000601	12010000901	12010000901	12010000901	12010000901	12060000138	12060000338	12040004418	12040005418	12040003118	12040005118
12010000901	12010000901	12230000026	12320000126	12070000602	12320000126	12230000426	12020000012	12290000025	12010001701	12010000901	12010000901	12010000901	12060100038	12010001601	12040001418	12010000901	12010003301	12040005418	12040005918
12010000901	12010001701	12230000726	12320000026	12260000045	12320000026	12230000326	12020000012	12290000025	12010001701	12010000901	12010000901	12010000901	12010000901	12010000901	12010000901	12010000901	12010002001	12040001218	12040000818
