55470000163	55260100145	55260100245	55260100245	55260100045	55470000163	55250000323	55250000723	55010001101	55010001101	55010001101	55010002301	55010002201	55010001201	55010000601	55250001323	55010001101	55010001101	55010001101	55010001101	55010001101	55010001101	55250001623
55470000063	55250000923	55250000823	55250000823	55250000823	55470000063	55250000323	55010001801	55470000163	55010002401	55250001323	55010001101	55250001423	55250001623	55010000801	55010000601	55010001101	55250001023	55250000523	55250000223	55010002401	55250001423	55010001101
55250001223	55250000223	55010000401	55250001623	55250000223	55250001223	55250001623	55010002201	55470000063	55250000323	55470000163	55230000726	55230000326	55230000526	55230000326	55230000326	55230000326	55230000326	55230000326	55230001026	55010001301	55010000601	55010001101
55010001701	55250001423	55250000223	55250001623	55010000401	55250000223	55010001701	55250001023	55010000301	55250000423	55470000063	55230002126	55230000126	55230000226	55230001226	55230000426	55230000226	55230000226	55230000226	55470000163	55010000201	55010001601	55010001101
55250000223	55250000223	55010001701	55250001623	55250001623	55250000023	55250000223	55340000029	55250000323	55250000223	55010000301	55010000401	55250000823	55250000823	55010000401	55010001701	55250000823	55250000823	55250000823	55470000063	55010002701	55010000801	55250001423
55230001626	55250000323	55250000123	55250000223	55250001623	55250000223	55010000401	55250001123	55010000901	55010000401	55010002201	55010000801	55010002201	55010000501	55010001901	55010002301	55010000001	55010001701	55250001523	55010000301	55010000501	55010001901	55010002301
55230001326	55230000326	55230000326	55230000326	55230001926	55250000323	55250000223	55250000223	55010002201	55010000801	55250001623	55250001623	55010001001	55010001401	55010001401	55340000029	55250000323	55010002201	55010000401	55470000163	55010002601	55010001101	55010001101
55230001226	55230000126	55230000226	55230000426	55230002026	55250000323	55250000223	55340000029	55250000323	55230001426	55230000626	55250000323	55010002601	55010002101	55250000123	55250001123	55250000623	55010002201	55250000223	55470000063	55010000901	55010002601	55010001101
55010001701	55250000823	55250000823	55010000401	55010001701	55250001523	55010001701	55250001123	55250000623	55230000026	55230000626	55250000323	55010002201	55250000223	55010001701	55250000723	55010000401	55010002201	55250000223	55250001223	55010000801	55010002201	55010001801
55010002301	55010000101	55010002201	55010000801	55010000801	55010002201	55010000801	55010001701	55250000223	55230001326	55230000326	55250000323	55250000223	55250000223	55010002201	55010000401	55010002201	55250000223	55250001623	55230001626	55250000323	55010000801	55250001023
55010001101	55010001101	55010002501	55250001423	55230001726	55230002226	55250000323	55250001623	55010001701	55230000826	55230000226	55250000323	55250000223	55470000163	55250000323	55010002201	55010000801	55470000163	55230000726	55230000326	55230001926	55250000323	55250000223
55010002601	55010002101	55010002001	55010002201	55470000163	55230001126	55250000323	55340000029	55010002201	55250000823	55250000823	55250001623	55250000223	55470000063	55250000323	55250000223	55250000223	55470000063	55230000826	55230001526	55230001826	55250000323	55010001701
55010002201	55250001523	55010002201	55250000223	55470000063	55250000923	55250001623	55250001123	55010000901	55010001701	55250000223	55250001623	55250000223	55250001223	55250000223	55010001701	55250000523	55250001223	55250000823	55250000823	55250000823	55250001623	55250001623
55230000326	55230002226	55010001301	55010001701	55010000301	55010000401	55010000401	55010001701	55250000223	55230001626	55250000323	55010001701	55250001623	55250001623	55250000223	55250000123	55250001423	55250001623	55250000223	55250001323	55250000523	55230000326	55230000326
55230000226	55230001826	55010002701	55010001501	55010000701	55010001901	55010002501	55250000223	55250000223	55230001626	55250000323	55250001623	55010000401	55470000163	55250000323	55250001623	55230001326	55230002226	55250000323	55010001101	55250001423	55230000226	55230000226
55250000823	55250000823	55010002201	55010002601	55010002101	55230000926	55230002226	55250000323	55010000401	55240000027	55250000323	55250001623	55250001623	55470000063	55250000323	55250000223	55230000826	55230001826	55250000323	55250001623	55250001623	55250000823	55260000045
55010001901	55010001901	55010002301	55010002201	55010000801	55230001626	55230001126	55250000323	55250000223	55230001626	55250000323	55010001701	55250001423	55250001223	55250000223	55250000223	55250000823	55250000823	55250000223	55250000223	55250001623	55250001623	55260000145
55010002601	55010001401	55010001401	55010002301	55250000023	55230001626	55250000923	55250001623	55250000223	55230001626	55250000323	55250001623	55250001623	55250000223	55010001701	55250001623	55250001523	55250000523	55250000223	55230001626	55250000323	55250001623	55260000145
