61250000023	61230100026	61250000623	61250000523	61230100026	61250000123	61120000960	61230000726	61230000126	61230000126	61230000126	61230000126	61230000626	61120000560	61230000226	61230000126	61230000126	61230000126	61230000126	61230000126
61250000023	61470000263	61250000423	61250000023	61470000263	61250000423	61120000660	61230001126	61250001023	61250000323	61250000523	61250000523	61230001226	61230000926	61230000026	61250001023	61250000323	61250000523	61250000523	61260100145
61250000923	61470000163	61260300145	61260300245	61470000163	61250000423	61120000260	61230001126	61250000423	61250000023	61250000923	61250000023	61250000323	61250000523	61250000523	61250000923	61250000023	61250000023	61250000023	61260100045
61120000160	61120000860	61120000160	61120000160	61120000860	61120000160	61120001260	61230001126	61250000423	61250000923	61250000023	61250000023	61230000226	61230000926	61230000626	61250000123	61250000023	61250000023	61250000023	61260100045
61120001360	61120001360	61120001360	61120001360	61120001360	61120001360	61120001260	61230001226	61470000263	61250000123	61250000023	61470000263	61230000326	61230000826	61230001126	61250000423	61250000923	61250000923	61250000023	61230001126
61250000023	61250000923	61250000023	61250000023	61250000023	61120000260	61120001260	61230001026	61470000163	61260300145	61260300245	61470000163	61230001326	61120000960	61230001226	61470000263	61270000130	61270000030	61470000263	61230000326
61250000023	61230000226	61230000126	61230000626	61250000123	61120000260	61120001260	61120000160	61120000360	61120000460	61120000160	61120000360	61120000460	61120000660	61230001026	61470000163	61260300145	61260300245	61470000163	61230001326
61250000023	61230001126	61250001023	61230001126	61250000123	61120000260	61120001360	61120001360	61120001260	61250000023	61250000023	61120000260	61120001360	61120001360	61120000160	61120000360	61120000460	61120000160	61120000360	61120000460
61250000923	61230001226	61260000045	61230000026	61250000423	61120000260	61120001360	61120001360	61120001260	61250000023	61250000923	61120000260	61120001360	61120001360	61120001260	61250000023	61250000023	61250000923	61250000023	61120000260
61250000023	61250000323	61250000323	61250000323	61250000023	61120000260	61120001360	61120001360	61120001260	61120000160	61120000160	61120001260	61120001360	61120001360	61120001260	61250000923	61250000923	61250000023	61250000023	61120000260
61120000160	61120000160	61120000160	61120000160	61120000160	61120001260	61120001260	61120001260	61120001260	61120000060	61120000060	61120001260	61120001260	61120001360	61120001260	61250000023	61250000923	61250000023	61250000923	61250000023
61120001260	61120001260	61120001260	61230000226	61230000126	61230000626	61120000260	61120001260	61250000023	61250000023	61250000923	61250000923	61120000260	61120001360	61120001260	61250000923	61250000023	61250000923	61250000023	61250000023
61250000923	61250000023	61120000260	61230000426	61360000033	61230001126	61120000260	61120001260	61250000023	61250000923	61260200045	61250000923	61120000260	61120001360	61120001260	61250000023	61250000023	61250000923	61250000023	61120000560
61250000923	61250000023	61120000260	61470000263	61260000045	61470000263	61120000260	61120001260	61250000923	61250000023	61250000023	61250000923	61120000260	61120001360	61120001260	61250000923	61250000923	61250000023	61250000023	61120000260
61250000023	61250000023	61120000260	61470000063	61260000045	61470000063	61120000260	61120001260	61250000023	61250000923	61250000023	61250000923	61120000260	61120001260	61120001260	61120000160	61120000160	61120000160	61120000160	61120001260
61120000160	61120000160	61120001260	61470000163	61260000045	61470000163	61120001060	61120001260	61120000160	61120000160	61120000160	61120000160	61120001260	61250000023	61230000226	61230000126	61230000126	61230000126	61230000626	61250000123
61120001360	61120001360	61120001360	61120000360	61120000460	61120000360	61120001160	61120001360	61120001360	61120001360	61120001360	61120001360	61120001260	61250000023	61230000526	61250001023	61260200045	61250000523	61230001126	61250000123
61120001260	61120001260	61120001260	61120001260	61120001260	61120001260	61120001260	61120001360	61120001360	61120001360	61120001360	61120001360	61120001260	61250000923	61230000426	61250000123	61250000023	61250000923	61230001126	61250000423
61250000023	61250000923	61250000023	61250000923	61250000023	61120000260	61120001260	61120001260	61120001260	61120001260	61120001260	61120001360	61120001260	61250000023	61470000263	61250000423	61250000023	61250000023	61470000263	61250000123
61250000023	61250000923	61250000023	61250000023	61250000023	61120000260	61250000023	61250000923	61250000023	61250000923	61250000023	61120000260	61120001260	61250000923	61470000163	61260300145	61260300045	61260300245	61470000163	61250000423
61250000923	61250000023	61250000023	61250000023	61250000023	61120000260	61250000923	61250000023	61250000923	61250000023	61250000023	61120000260	61120001260	61250000023	61250000823	61250000323	61250000523	61250000523	61250000823	61250000223
