26010100101	26470000218	26230001818	26230001118	26230001118	26230001118	26230001118	26230001118	26230001118	26230001118	26230001118	26230001118	26230001118	26230001118	26230001118	26230001118	26230001118	26230001118	26230001118	26230001118	26230001118	26230001118	26230001118	26470000218	26470001000	26010000319	26010000501	26080000102	26080000502
26010100101	26230002318	26230000900	26230000400	26230000400	26230000400	26230000400	26230000400	26230000400	26230000400	26230000400	26230000400	26230000400	26230000400	26230000400	26230000400	26230000400	26230000400	26230000400	26230000400	26230000400	26230000400	26230000400	26470001444	26470001200	26010000319	26010000501	26080000402	26080000502
26010100201	26230002318	26250000213	26250001713	26250001713	26250001713	26250001713	26250001713	26250001713	26250001713	26250001713	26250001713	26250001713	26250001713	26250001713	26250001713	26250001713	26250001713	26250001713	26250001713	26250001713	26250001713	26250001713	26260200018	26470000118	26010000019	26080000102	26080000502	26080000502
26010100001	26230000718	26250000112	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26260200118	26260200118	26080000702	26080000502	26080000502	26080000502
26470000218	26230001818	26470000218	26250000112	26470000218	26230001818	26470000218	26250000112	26250001813	26250001813	26230002518	26230001118	26230001118	26230001118	26230001118	26230001118	26230001118	26230001118	26230001118	26230001118	26230001118	26230001118	26230002018	26260200118	26260200118	26080000902	26080000502	26080000502	26080000302
26230001218	26230000900	26470001444	26250000112	26470001444	26230000900	26230001218	26250000112	26250001813	26230002518	26230001518	26250000213	26250001713	26260300018	26250001713	26250001713	26250001713	26250001713	26250001713	26250001713	26250001713	26250001713	26230000118	26230002018	26230001818	26230001118	26230001118	26230001018	26010000452
26230001218	26250000213	26250000418	26250000013	26250000418	26250000316	26230001218	26250000112	26250001813	26230001218	26250000213	26250001813	26250001813	26250001813	26230002518	26470000544	26230001118	26470000544	26230002018	26250000112	26250001813	26250001813	26250001713	26230001218	26230000900	26230000400	26230000400	26230002118	26010000319
26230001218	26250000112	26250001813	26250001813	26250001813	26250001813	26230001218	26250000112	26250001813	26470000918	26250000112	26250001813	26470000918	26230001818	26470000918	26470001344	26230001644	26470001344	26470000918	26230001818	26470000918	26250000112	26250001813	26470000918	26250000213	26250001713	26250001713	26230001418	26010000319
26230001218	26250000112	26250001813	26250001813	26260300018	26250001813	26230001218	26250000112	26250001813	26470001118	26260000118	26260000018	26470001118	26230000646	26470001118	26470000044	26230001735	26470000044	26470001118	26230000646	26470001118	26260000118	26260000018	26470001118	26250000112	26230002518	26230001118	26230001118	26230002018
26230000218	26230002418	26230001118	26230001118	26230001118	26230000518	26230000318	26250000112	26250001813	26470000818	26260000118	26260000018	26470000818	26230000000	26470000818	26470000301	26230002601	26470000301	26470000818	26230000000	26470000818	26260000118	26260000018	26470000818	26250000112	26230001218	26250000213	26250001713	26230001218
26230001218	26230000900	26230000400	26230000400	26230000400	26230000400	26230001218	26250000112	26250001813	26250000418	26250000316	26250001713	26250000418	26250000716	26250001900	26250001518	26350000001	26250000918	26250001900	26250001116	26250000418	26250000316	26250001713	26250000418	26250000013	26230001218	26250000112	26360100033	26230001218
26230001218	26250000213	26360100033	26250000213	26360100033	26250000213	26230001218	26250000112	26250001813	26250001813	26470000218	26230001818	26470000218	26250001617	26250001018	26250001617	26250001316	26250001218	26250000616	26250001218	26470000218	26230001818	26470000218	26250000112	26250001813	26230001218	26250000112	26250001713	26230001218
26230001218	26250000112	26250001713	26360100033	26250000213	26250001813	26230001218	26250000112	26250001813	26250001813	26470001444	26230000900	26470001444	26470000218	26250001617	26250001316	26250001316	26250001316	26250001218	26470000218	26470001444	26230000900	26470001444	26250000112	26250001813	26230001218	26250000112	26360100033	26230001218
26230001218	26250000112	26250001813	26250001713	26250001813	26250001813	26230001218	26250000112	26250001813	26250001813	26250000418	26250000316	26250000418	26470001444	26250000112	26250000716	26250000818	26250001116	26250001813	26470001444	26250000544	26250000316	26250000418	26250000013	26250001813	26230001218	26250000112	26250001713	26230001218
26470000218	26230001818	26470000218	26250000112	26470000218	26230001818	26470000218	26250000112	26250001813	26250001813	26250001813	26250001813	26250001813	26250000418	26470000218	26250001617	26250001316	26250001218	26470000218	26250000544	26250001813	26250001813	26250001813	26250001813	26250001813	26230001218	26250000112	26360100033	26230001218
26470001444	26230000900	26470001444	26270000018	26470001444	26230000900	26470001444	26250000112	26250001813	26250001813	26340000018	26250000112	26340000018	26250000112	26470001444	26260000118	26260000218	26260000018	26470001444	26250000112	26340000018	26250000112	26340000018	26250000112	26250001813	26230001218	26250000112	26250001713	26230001218
26250000418	26250000316	26250000418	26250000316	26250000418	26250000316	26250000418	26250000013	26250001813	26250001813	26250001418	26250001813	26250001418	26250001813	26250000418	26250000316	26250001713	26250001713	26250000418	26250000013	26250001418	26250001813	26250001418	26250001813	26250001813	26230001218	26250000112	26250001813	26230001218
26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26230001218	26250000112	26250001813	26230001218
26470000218	26230001818	26470000218	26470000218	26230000801	26230001918	26230001118	26470000218	26250000112	26250001813	26470000218	26230000801	26230001918	26230001118	26470000218	26470000218	26230001818	26470000218	26250000112	26250001813	26340000018	26250000112	26340000018	26250000112	26250001813	26470000218	26250000112	26250001813	26470000218
26470000401	26230002218	26470000401	26470000401	26470000600	26470000218	26230000646	26470001444	26250000112	26250001813	26470001444	26230000646	26470000218	26470000600	26470000401	26470000401	26230002218	26230001218	26250000112	26250001813	26250001418	26250001813	26250001418	26250001813	26250001813	26470001444	26260000118	26260000018	26470001444
26470001118	26230000900	26470001118	26470001118	26470001200	26470001444	26250000213	26250000418	26250000013	26250001813	26250000418	26250000316	26470001444	26470001200	26470001118	26470001118	26230000900	26230001218	26250000112	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250000418	26250000316	26250001713	26250000418
26470000818	26230000000	26470000818	26470000818	26470000718	26260100118	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26260200018	26470000118	26470000818	26470000818	26230000000	26470000218	26230001818	26230002018	26250000112	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813
26010000118	26010000201	26010000118	26080000818	26260100018	26260100018	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26260200118	26260200118	26080000618	26010000118	26010000201	26470000401	26230002218	26230001218	26250000112	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813	26250001813
26080000102	26080000016	26080000016	26080000502	26260100018	26470000218	26230001818	26230001118	26230001118	26230001118	26230001118	26230001118	26470000218	26260200118	26080000502	26080000202	26010000501	26470001118	26230000900	26470000218	26230001818	26470000218	26470000218	26230001818	26470000218	26470000218	26230001818	26470000218	26470000218
26080000502	26080000502	26080000502	26080000502	26470000218	26470000401	26230002218	26230001318	26230001318	26230001318	26230001318	26230001318	26470000401	26470000218	26080000502	26080000502	26080000202	26470000818	26230000000	26470000401	26230002218	26470000401	26470000401	26230002218	26470000401	26470000401	26230002218	26470000401	26470000401
