20230002200	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230000100	20230000900	20230002000	20230002000	20230002000	20230000600
20230003000	20250002700	20250001100	20250001200	20250001100	20250001200	20250001100	20250001100	20250001200	20250001100	20250001200	20250001200	20250001200	20250001200	20250001200	20250001200	20250001100	20250001200	20250001200	20250001200	20270100000	20370000400	20370001100	20370000900	20230002800
20230003000	20250000526	20230002200	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20470000138	20270000100	20270000000	20470000138	20230000600	20370000400	20370001100	20370000900	20230002800
20230003000	20250000526	20230003000	20230003300	20230003500	20230000038	20230002438	20230002915	20230000315	20230002915	20230002915	20230000315	20230002538	20230001438	20230003300	20230003500	20470000000	20260000138	20260000038	20470000000	20230002800	20370000400	20370001100	20370000900	20230003000
20230002800	20250000526	20230003000	20010001400	20010001700	20230000038	20230001900	20230000500	20470000138	20230002700	20470000138	20230000500	20230002638	20230001438	20010001400	20010001000	20250002038	20250000326	20250001200	20250002038	20230002800	20370000400	20370001100	20370000900	20230003000
20230003000	20250000526	20230002800	20010001400	20230000038	20230002438	20230001700	20250002200	20470000000	20350000000	20470000000	20250002200	20230000800	20230002538	20230001438	20010001100	20340100044	20250000526	20250001400	20340100044	20230002800	20370000400	20370000200	20370000900	20230003000
20230002800	20250000526	20230003000	20010001400	20230001838	20230001438	20230000500	20250001801	20250001900	20250001900	20250001900	20250002538	20230001600	20230001838	20230001438	20010001200	20250002626	20250002626	20250002626	20250002626	20230002800	20370000400	20370000200	20370001000	20230003000
20230003000	20250000526	20230003000	20010001400	20230000038	20230002300	20250002900	20250000700	20250002100	20250002100	20250002100	20250000100	20250000800	20230000038	20230002300	20010001200	20340000044	20250000526	20250001400	20340000044	20230002800	20370000700	20370000700	20370000700	20230003000
20230003000	20250000526	20230003000	20010001400	20230001838	20230002300	20250000000	20250000600	20250001300	20250002100	20250000900	20250000600	20250003000	20230001838	20230002300	20010001200	20250000215	20250001000	20250002626	20250000215	20230000400	20230001000	20270200000	20230001500	20230003400
20230003000	20250000526	20230003000	20010001400	20470000138	20230000700	20230002915	20470000138	20250000000	20250000600	20250003000	20470000138	20230000700	20230002915	20470000138	20010001200	20250003144	20250002426	20250002626	20250003144	20230002800	20250002700	20250001100	20250001200	20230003000
20470000138	20250000526	20230002800	20010001301	20470000000	20230003200	20230003100	20470000000	20250000526	20250002626	20250001400	20470000000	20230003200	20230003100	20470000000	20010001900	20340100044	20250000526	20250002626	20340100044	20230002800	20250000526	20250001400	20250002626	20230003000
20230001300	20250000526	20230003000	20250002700	20250001100	20250001100	20250001200	20250001100	20250001400	20250002626	20250002626	20250001200	20250001100	20250001200	20250001100	20250001100	20250002626	20250001400	20250002626	20250002626	20230000400	20370000500	20370000300	20370000100	20230000600
20260300038	20250001400	20230001200	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230000600	20370000400	20370001100	20370000900	20230003000
20260300038	20250001400	20250001100	20250001200	20250001100	20250001200	20250001100	20250001100	20250001200	20250001100	20250001200	20250001200	20250001200	20250001200	20250001200	20250001200	20250001100	20250001200	20250001200	20250001200	20240000000	20370000400	20370001100	20370000900	20230003000
20230000900	20230002000	20230002000	20230002000	20230002000	20470000138	20230000700	20230002915	20230002915	20470000138	20270200000	20470000138	20230000700	20230002915	20230002915	20470000138	20370000800	20230002000	20230002000	20230002000	20230000600	20370000400	20370000200	20370000900	20230002800
20230003000	20370000400	20370001100	20370001100	20370000900	20230001300	20230003100	20230003100	20230003100	20470000000	20260200038	20470000000	20230003200	20230003100	20230003100	20230000200	20370000400	20370001100	20370001100	20370000900	20230002800	20370000600	20370000200	20370001000	20230003000
20230003000	20370000400	20370001100	20370000200	20370000900	20260300038	20250001100	20250001200	20250001100	20250001200	20250001200	20250001200	20250001200	20250001200	20250001200	20260100038	20370000600	20370001100	20370000200	20370000900	20230003000	20370000700	20370000700	20370000700	20230002800
20230003000	20370000600	20370000200	20370000200	20370001000	20230002200	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230002915	20230000600	20370000600	20370000200	20370000200	20370001000	20230000400	20230001000	20270200000	20230001500	20230001100
20230002800	20370000700	20370000700	20370000700	20370000700	20230002800	20250002700	20260400000	20250001100	20250001200	20250001100	20250001200	20250001100	20250001100	20250001100	20230002800	20370000700	20370000700	20370000700	20370000700	20230003000	20230003300	20260200038	20230003300	20230003500
20230001200	20470000138	20270200000	20470000138	20230002114	20230000900	20230002000	20230002000	20230002000	20230002000	20230002000	20230002000	20370000000	20230000900	20230002915	20230002915	20470000138	20270200000	20470000138	20230000700	20230001100	20010001400	20100000314	20010000014	20010000014
20230003100	20470000000	20260200038	20470000000	20230003200	20230003000	20370000600	20370001100	20370001100	20370000200	20370001100	20370000200	20370001000	20230002800	20230003300	20230003500	20470000000	20260200038	20470000000	20230003300	20230003500	20010000700	20100000214	20100000014	20100000014
20250001200	20250001100	20250001200	20250001200	20250001200	20470000138	20370000600	20370001100	20370001100	20370000200	20370001100	20370000200	20370001000	20230003000	20010001400	20010000601	20100000014	20100000014	20010000014	20010000401	20010001801	20010000601	20100000014	20100000014	20010001601
20250002626	20250002626	20250002626	20250002626	20250001400	20230000200	20370000600	20370001100	20370001100	20370000200	20370001100	20370000200	20370001000	20230002800	20010001400	20100000214	20100000014	20100000014	20100000014	20100000014	20100000014	20100000014	20100000014	20100000114	20010000101
