29430005659	29430008859	29430009459	29430008859	29430010259	29430004959	29430002459	29430007259	29430009559	29430000659	29430005859	29430008059	29430010859	29430008559	29430008759	29430005459	29430010459	29430009059	29430005359	29430011359	29430006959	29430001759	29430003759
29430008859	29430010259	29430011059	29430002859	29430002159	29430007059	29430009659	29430006859	29430001659	29430003959	29430011959	29430004459	29430005159	29430008359	29430004259	29430007559	29430009259	29430006759	29430006459	29430000359	29430005259	29430005759	29430012059
29230000226	29230000926	29230000826	29230000326	29430005959	29430011259	29430001059	29430003059	29430001159	29430003859	29430006659	29430000959	29430002759	29430004559	29430004859	29430002959	29430008159	29430005259	29430007359	29230000726	29230000226	29230000926	29230000826
29250004623	29250000423	29250003023	29230000026	29250004823	29470000163	29430006559	29430009159	29430000459	29430006059	29430001459	29430007859	29430001459	29430009359	29430010759	29430010659	29430007459	29470000263	29250007223	29230000126	29250004623	29250000423	29250006923
29250008123	29250004023	29250002923	29250003123	29250002623	29260000045	29470000763	29430010959	29430008259	29250003423	29250007723	29250007623	29250001823	29250003723	29430002359	29430002659	29470001163	29260100245	29250004323	29250006423	29250005123	29250004023	29250002923
29250005523	29250005623	29250007023	29250000723	29250001523	29260000545	29250001423	29250002823	29250004123	29250002523	29250000823	29250004423	29250002323	29250006723	29250001423	29250004723	29250001423	29260100345	29250002023	29250005223	29250001123	29250005623	29250007023
29230000826	29230000926	29230000826	29250000523	29250001923	29260000545	29250000023	29250005723	29250007823	29250001223	29250003523	29250005923	29250003323	29250006323	29250005923	29250007423	29250000723	29260100345	29250004523	29250002023	29230000626	29230000826	29230000426
29230000526	29230001026	29260100145	29250002023	29250006623	29470000863	29250000223	29250008223	29250008223	29250003923	29250006023	29250002423	29250007523	29250005323	29250006223	29250008023	29250008223	29470000863	29250002723	29250000723	29260000445	29230001026	29230001026
29230000526	29260100145	29260100045	29250000723	29250002123	29470000063	29470001163	29430006159	29430001959	29250008323	29250004923	29250000123	29250007123	29250005423	29430009759	29430005559	29470000763	29470000063	29250005023	29250007423	29260000145	29260000445	29230001026
29430011159	29260100045	29260100045	29250006523	29250006623	29430002259	29430010159	29430001559	29430003159	29430009959	29250001023	29250007823	29250008523	29430010559	29430006359	29430009859	29430011659	29430002259	29250007323	29250001623	29260000145	29260000145	29430010359
29430000759	29260100045	29260100045	29250000023	29250003823	29430009359	29430005659	29430008959	29430008659	29430001459	29250005023	29250005723	29250007423	29430001459	29430004359	29430007759	29430005659	29430009359	29250005023	29250002023	29260000145	29260000145	29430007859
29430000159	29260100045	29470000863	29250005723	29250004223	29470000863	29430003559	29430011459	29470000863	29470000963	29250002723	29250005723	29250006823	29470001163	29470000163	29430001259	29430012159	29470000863	29250001023	29250000023	29470001363	29260000145	29430010059
29430006559	29470001363	29260100245	29250001623	29250000323	29260000345	29430005659	29430004059	29470000063	29250001723	29250000023	29250001523	29250007423	29250006423	29470000463	29430006259	29430011759	29260100245	29250004323	29250001523	29260000345	29470000263	29430004159
29430005059	29260100245	29260100045	29250002023	29250000023	29260000545	29250004123	29250001323	29250006423	29250000923	29250002023	29250005223	29250002023	29250005223	29250008423	29250002823	29250001423	29260100345	29250002023	29250005223	29260000245	29260000345	29430002559
29430000559	29260100045	29260100045	29250000023	29250007423	29260000545	29250005223	29250007423	29250000723	29250005823	29250005223	29250002023	29250005223	29250002023	29250000023	29250005723	29250000023	29260100345	29250003223	29250005723	29260000145	29260000245	29430007459
29430001459	29260100045	29470000863	29260200145	29260200045	29470001363	29250007923	29250005223	29250001523	29250000623	29250002023	29250005223	29250002023	29250000023	29250001523	29250007423	29250007423	29470000863	29260200145	29260200045	29470000863	29260000145	29430004659
29430007959	29470001363	29470000063	29260200145	29260200245	29470000463	29470000763	29470001163	29250000523	29250002023	29250005223	29250005823	29250005223	29250002023	29250005223	29470000363	29470000763	29470000563	29260200145	29260200245	29470000063	29470001363	29430000859
29430007159	29470000563	29470001063	29260200145	29260200045	29470001063	29470001163	29470000963	29250007923	29250005223	29250002023	29250000023	29250005723	29250005223	29250002023	29470000763	29470001163	29470000663	29260200145	29260200245	29470001063	29470000063	29430011559
29430000059	29430002059	29430002259	29430001359	29430003359	29430002259	29470000363	29470001363	29470000363	29250002223	29250005223	29250001523	29250007423	29250005823	29470001263	29470001363	29470000863	29430003259	29430001359	29430003359	29430002259	29430002259	29430001859
29430011259	29430004759	29430000259	29430007659	29430008459	29430005659	29470000463	29470000063	29470000463	29250006123	29250005823	29250005223	29250003623	29250007423	29470000463	29470000063	29470000063	29430005659	29430011859	29430007659	29430008459	29430003659	29430003459
