57260100145	57260100245	57260100245	57260100045	57230001726	57230000826	57230000226	57230000226	57230000226	57230000226	57230000226	57230000226	57230000226	57230000226	57230001426	57230000526	57230002026	57230000826	57230000226	57230000226	57230001426
57260100145	57260100245	57260100245	57260100045	57230001726	57250000623	57250000523	57250000523	57250000523	57250000523	57250000523	57250000523	57250000523	57250000523	57230001426	57230000526	57230002026	57250000623	57250000523	57260000045	57230001426
57260100145	57260100245	57260100245	57260100045	57230001126	57230001626	57230002426	57250000223	57230000426	57230000426	57230001926	57230000926	57230001626	57240000127	57230000426	57230000426	57230002426	57250000223	57360100033	57250000223	57230001426
57250000523	57250000523	57250000523	57250000523	57230001726	57230000826	57230002226	57250000223	57230000626	57230000226	57230000226	57230001726	57230000826	57240000227	57230000226	57230000226	57230002226	57250000223	57250000523	57250000823	57230001426
57250000823	57250000123	57250000123	57250000823	57230001726	57250000623	57250000523	57250000823	57250000523	57250000523	57250000523	57230001726	57250000623	57250000523	57250000523	57250000523	57250000523	57250000823	57250000123	57250000123	57230001426
57250000823	57250000123	57250000823	57250000823	57240100027	57250000223	57250000823	57250000823	57250000823	57230001126	57230001626	57470000163	57230000726	57230000426	57230000426	57230000426	57230001526	57230002026	57250000223	57250000823	57230001426
57250000823	57250000123	57250000823	57250000823	57230001426	57230000526	57230002326	57230001626	57230000426	57230002426	57230000826	57470000063	57230000826	57230000226	57230000226	57230000226	57230001326	57230001926	57230001026	57250000223	57230001426
57250000823	57250000123	57250000823	57250000823	57230001426	57230000526	57230002026	57230000826	57230000226	57230002226	57250000623	57250000023	57250000723	57250000523	57250000523	57250000523	57230000626	57230000226	57230001726	57250000223	57230001426
57250000823	57250000123	57250000823	57250000823	57230001426	57230000526	57230002026	57250000623	57250000523	57250000523	57250000823	57250000123	57250000123	57250000123	57250000123	57250000823	57250000523	57250000523	57230001726	57250000223	57230001426
57230000426	57230000426	57240000127	57230001926	57230000926	57230001626	57230000426	57230000426	57240000127	57230001526	57230000526	57230000526	57230002326	57240000127	57230001926	57230000926	57230000326	57250000223	57470000163	57250000223	57230001426
57230000226	57230000226	57240000227	57230000226	57230001726	57230000826	57230000226	57230000226	57240000227	57230001426	57230000526	57230000526	57230002126	57240000227	57230000226	57230001726	57230002226	57250000223	57470000063	57250000223	57230001426
57250000523	57250000523	57250000523	57250000523	57240100027	57250000623	57250000523	57250000523	57250000523	57230001426	57230000526	57230000526	57230002026	57250000623	57250000523	57230001726	57250000623	57250000123	57250000023	57250000323	57230001426
57250000823	57250000823	57250000823	57250000823	57230001826	57230001926	57230000926	57230001626	57230000426	57230000426	57230001926	57230000926	57230002426	57250000223	57250000123	57230001726	57250000223	57250000123	57250000123	57250000123	57230001426
57230000426	57230000426	57240000127	57230000426	57470000163	57230000826	57230001726	57230000826	57230000226	57230000226	57230000226	57230001726	57230002226	57250000223	57250000123	57230001726	57250000223	57250000823	57250000123	57250000123	57230001426
57230000226	57230000226	57240000227	57230000226	57470000063	57250000623	57230001726	57250000623	57250000523	57250000523	57250000523	57230001726	57250000623	57250000823	57250000123	57230001726	57260000045	57250000823	57250000123	57250000823	57230001426
57250000523	57250000523	57250000523	57250000523	57250000023	57250000323	57240100027	57250000223	57250000123	57250000123	57250000823	57240100027	57250000223	57250000823	57250000823	57230001826	57230001626	57240000127	57230001526	57230000526	57230000526
57230000526	57230002326	57230001626	57230001926	57230000926	57230001626	57230000426	57230000426	57240000127	57230001526	57230000526	57230002326	57230001626	57470000163	57240000127	57230002426	57230000826	57240000227	57230001426	57230000526	57230000526
57230000526	57230002126	57230000826	57230000226	57230001726	57230000826	57230000226	57230000226	57240000227	57230001426	57230000526	57230002126	57230000826	57470000063	57240000027	57230002226	57250000623	57250000523	57230001426	57230000526	57230000526
57230000526	57230002126	57250000623	57250000523	57230001726	57250000623	57250000523	57250000523	57250000523	57230001426	57230000526	57230002126	57250000623	57250000023	57250000723	57250000523	57250000123	57250000823	57230001426	57230000526	57230000526
57230000526	57230002126	57250000223	57250000823	57240100027	57250000223	57250000823	57250000123	57250000823	57230001426	57230000526	57230002126	57250000223	57250000823	57250000123	57250000823	57250000123	57250000823	57230001426	57230000526	57230000526
57230000526	57230002126	57250000223	57230001126	57230001626	57230000426	57230000426	57240000127	57230000426	57230001526	57230000526	57230002326	57240000127	57230000426	57230000426	57230001526	57230000526	57230000526	57230000526	57230000526	57230000526
57230000526	57230002026	57250000223	57230001726	57230000826	57230000226	57230000226	57240000227	57230000226	57230001326	57230000426	57230002426	57240000227	57230000226	57230000226	57230001426	57230000526	57230002326	57230001626	57230000426	57230000426
57230000426	57470000163	57250000223	57230001726	57250000623	57250000523	57250000523	57250000523	57250000523	57230000626	57230000226	57230002226	57250000623	57250000523	57250000523	57230001426	57230000526	57230002126	57230000826	57230000226	57230000226
57230000226	57470000063	57250000223	57230001426	57230000526	57230002126	57250000223	57250000123	57250000823	57250000523	57250000523	57250000523	57250000823	57250000123	57250000823	57230001426	57230000526	57230002026	57250000623	57250000523	57250000523
57250000523	57250000023	57250000323	57230000026	57230000526	57230002326	57230001626	57230000426	57230000426	57230000426	57240000127	57230000426	57230000426	57230000426	57230000426	57230000426	57230000426	57230002426	57250000223	57250000823	57250000823
57250000823	57250000823	57250000823	57230001326	57230000426	57230002426	57230000826	57230000226	57230000226	57230000226	57240000227	57230000226	57230000226	57230000226	57230000226	57230000226	57230000226	57230002226	57250000223	57250000823	57250000823
57250000823	57360100033	57250000223	57230000626	57230000226	57230002226	57250000623	57250000523	57250000523	57250000523	57250000523	57250000523	57250000523	57250000523	57250000523	57250000523	57250000523	57250000523	57250000823	57250000823	57250000823
57260000045	57250000523	57250000823	57250000523	57250000523	57250000523	57250000823	57250000823	57250000123	57250000823	57250000123	57250000123	57250000823	57250000823	57250000823	57230001426	57230000526	57230002126	57260100145	57260100245	57260100045
